"Sample Collection Date","Site Name","County","PCR Pathogen Target","PCR Gene Target","Normalized Pathogen Concentration (gene copies/person/day)","Date/Time Updated"
2023-10-13 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-10-16 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-10-18 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-10-20 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-10-23 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-10-25 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-10-26 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-10-30 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-11-01 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-11-02 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-11-06 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-11-08 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-11-12 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-11-15 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-11-16 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-11-20 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-11-27 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-11-28 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-11-30 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-12-04 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-12-06 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-12-08 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-12-11 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-12-13 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",82985870.6764427,2024-04-10 09:07:19
2023-12-15 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",76387230.6492588,2024-04-10 09:07:19
2023-12-18 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2023-12-20 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",74302158.52171,2024-04-10 09:07:19
2023-12-22 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",186803399.111779,2024-04-10 09:07:19
2023-12-27 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",223757184.99317,2024-04-10 09:07:19
2023-12-29 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",198041342.144373,2024-04-10 09:07:19
2024-01-03 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",336225484.947946,2024-04-10 09:07:19
2024-01-05 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-01-08 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",68998716.2396388,2024-04-10 09:07:19
2024-01-10 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",247552799.063796,2024-04-10 09:07:19
2024-01-12 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",175639467.378905,2024-04-10 09:07:19
2024-01-17 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",73703620.1698019,2024-04-10 09:07:19
2024-01-19 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-01-22 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-01-24 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-01-26 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",82102781.304775,2024-04-10 09:07:19
2024-01-29 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-01-31 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-02-02 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-02-05 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-02-07 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-02-09 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",248029718.908129,2024-04-10 09:07:19
2024-02-12 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",183182634.5669,2024-04-10 09:07:19
2024-02-14 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-02-16 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-02-21 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-02-23 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-02-26 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-02-28 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-03-01 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-03-04 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-03-06 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-03-08 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-03-11 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-03-13 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-03-15 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-03-18 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-03-20 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-03-22 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-03-25 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-03-27 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-03-29 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-04-01 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-04-03 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",0,2024-04-10 09:07:19
2024-04-04 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","RSV","RSV-A and RSV-B combined",70696210.2540668,2024-04-10 09:07:19
2023-08-21 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",525449950.667256,2024-04-10 09:07:19
2023-08-23 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",7094245201.58459,2024-04-10 09:07:19
2023-08-25 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1766811161.4812,2024-04-10 09:07:19
2023-08-28 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1157871740.9017,2024-04-10 09:07:19
2023-08-30 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",790917128.759287,2024-04-10 09:07:19
2023-09-01 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1785783888.07815,2024-04-10 09:07:19
2023-09-06 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1407758278.84627,2024-04-10 09:07:19
2023-09-08 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",2460248441.91436,2024-04-10 09:07:19
2023-09-11 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",3390482310.63962,2024-04-10 09:07:19
2023-09-13 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",2093752896.07231,2024-04-10 09:07:19
2023-09-15 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",3286180204.43319,2024-04-10 09:07:19
2023-09-18 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1580033119.64995,2024-04-10 09:07:19
2023-09-20 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",896868930.015736,2024-04-10 09:07:19
2023-09-22 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1486131479.37137,2024-04-10 09:07:19
2023-09-25 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1027115360.92426,2024-04-10 09:07:19
2023-09-27 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",762344421.706687,2024-04-10 09:07:19
2023-09-29 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1649590901.54832,2024-04-10 09:07:19
2023-10-02 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1615002813.97258,2024-04-10 09:07:19
2023-10-04 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1710639991.19504,2024-04-10 09:07:19
2023-10-06 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1893625360.41705,2024-04-10 09:07:19
2023-10-09 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",421445571.734708,2024-04-10 09:07:19
2023-10-11 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1029538389.95262,2024-04-10 09:07:19
2023-10-13 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1605376018.43807,2024-04-10 09:07:19
2023-10-16 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",832869340.657233,2024-04-10 09:07:19
2023-10-18 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1164682602.72391,2024-04-10 09:07:19
2023-10-20 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",800397864.115179,2024-04-10 09:07:19
2023-10-23 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1307386060.51668,2024-04-10 09:07:19
2023-10-25 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",2857682112.76885,2024-04-10 09:07:19
2023-10-26 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1797714565.6623,2024-04-10 09:07:19
2023-10-30 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",450944541.417146,2024-04-10 09:07:19
2023-11-01 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1552030964.72569,2024-04-10 09:07:19
2023-11-02 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",293750589.832351,2024-04-10 09:07:19
2023-11-06 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1217621333.69996,2024-04-10 09:07:19
2023-11-08 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1079933266.35093,2024-04-10 09:07:19
2023-11-12 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",948396442.123989,2024-04-10 09:07:19
2023-11-15 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1130613504.80949,2024-04-10 09:07:19
2023-11-16 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1127153091.91306,2024-04-10 09:07:19
2023-11-20 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1118639163.92265,2024-04-10 09:07:19
2023-11-27 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",2457358076.3836,2024-04-10 09:07:19
2023-11-28 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",576271043.142154,2024-04-10 09:07:19
2023-11-30 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1395058332.29836,2024-04-10 09:07:19
2023-12-04 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1243730455.49438,2024-04-10 09:07:19
2023-12-06 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",451265677.568018,2024-04-10 09:07:19
2023-12-08 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",694638099.753838,2024-04-10 09:07:19
2023-12-11 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1038075761.5829,2024-04-10 09:07:19
2023-12-13 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1021911721.75848,2024-04-10 09:07:19
2023-12-15 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1754287314.16784,2024-04-10 09:07:19
2023-12-18 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1234027125.54766,2024-04-10 09:07:19
2023-12-20 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1972191579.04767,2024-04-10 09:07:19
2023-12-22 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",3951009131.84118,2024-04-10 09:07:19
2023-12-27 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",5106653525.10545,2024-04-10 09:07:19
2023-12-29 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",3358796222.94668,2024-04-10 09:07:19
2024-01-03 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1908199138.50789,2024-04-10 09:07:19
2024-01-05 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",2511669053.95158,2024-04-10 09:07:19
2024-01-08 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",7562259299.86441,2024-04-10 09:07:19
2024-01-10 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",2755895928.1823,2024-04-10 09:07:19
2024-01-12 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1526429510.68597,2024-04-10 09:07:19
2024-01-17 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1552408822.54794,2024-04-10 09:07:19
2024-01-19 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",2240785398.13791,2024-04-10 09:07:19
2024-01-22 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1529667224.70292,2024-04-10 09:07:19
2024-01-24 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",603544907.953821,2024-04-10 09:07:19
2024-01-26 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1301915532.11857,2024-04-10 09:07:19
2024-01-29 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",683342966.171459,2024-04-10 09:07:19
2024-01-31 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1239226699.69888,2024-04-10 09:07:19
2024-02-02 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",374246547.41281,2024-04-10 09:07:19
2024-02-05 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1749615542.62951,2024-04-10 09:07:19
2024-02-07 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1723157805.74644,2024-04-10 09:07:19
2024-02-09 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1505219859.27727,2024-04-10 09:07:19
2024-02-12 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1021809768.38966,2024-04-10 09:07:19
2024-02-14 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1099493126.9715,2024-04-10 09:07:19
2024-02-16 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1613378015.59488,2024-04-10 09:07:19
2024-02-21 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1633759708.48087,2024-04-10 09:07:19
2024-02-23 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",1898889098.72063,2024-04-10 09:07:19
2024-02-26 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",822483037.800842,2024-04-10 09:07:19
2024-02-28 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",830322724.673041,2024-04-10 09:07:19
2024-03-01 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",302851995.690545,2024-04-10 09:07:19
2024-03-04 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",4512481699.70792,2024-04-10 09:07:19
2024-03-06 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",278228660.550126,2024-04-10 09:07:19
2024-03-08 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",491072122.465728,2024-04-10 09:07:19
2024-03-11 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",83231173.2796838,2024-04-10 09:07:19
2024-03-13 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",347325357.658145,2024-04-10 09:07:19
2024-03-15 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",330704354.127113,2024-04-10 09:07:19
2024-03-18 00:00:00,"Riverside Park Water Reclamation Facility","Spokane","sars-cov-2","n",297431509.023499,2024-04-10 09:07:19
